Day,Origin,Destination,Mobility Index
3,Baishan,Changchun,848
3,Baishan,Jilin,218
3,Baishan,Tonghua,810
3,Baishan,Yanbian,301
3,Baishan,Ha'erbin,148
3,Baishan,Shanghai,1066
3,Baishan,Nanjing,1572
3,Baishan,Suzhou,215
3,Baishan,Nantong,222
3,Baishan,Hangzhou,368
3,Baishan,Ningbo,353
3,Baishan,Hefei,206
3,Baishan,Zhengzhou,143
3,Baishan,Guangzhou,158
3,Songyuan,Beijing,646
3,Songyuan,Tianjin,328
3,Songyuan,Shijiazhuang,340
3,Songyuan,Tongliao,299
3,Songyuan,Shenyang,521
3,Songyuan,Dalian,279
3,Songyuan,Changchun,4895
3,Songyuan,Jilin,332
3,Songyuan,Siping,815
3,Songyuan,Baicheng,1365
3,Songyuan,Ha'erbin,998
3,Songyuan,Qiqiha'er,320
3,Songyuan,Daqing,560
3,Songyuan,Suihua,297
3,Songyuan,Qingdao,353
3,Songyuan,Zhengzhou,645
3,Baicheng,Beijing,360
3,Baicheng,Tianjin,277
3,Baicheng,Tongliao,276
3,Baicheng,Hulunbeier,293
3,Baicheng,Xing'anmeng,1280
3,Baicheng,Shenyang,349
3,Baicheng,Changchun,1780
3,Baicheng,Jilin,228
3,Baicheng,Siping,221
3,Baicheng,Songyuan,1418
3,Baicheng,Ha'erbin,230
3,Baicheng,Qiqiha'er,590
3,Baicheng,Daqing,196
3,Baicheng,Zhengzhou,441
3,Baicheng,Zhoukou,294
3,Yanbian,Beijing,1139
3,Yanbian,Tianjin,521
3,Yanbian,Shijiazhuang,429
3,Yanbian,Shenyang,372
3,Yanbian,Changchun,1783
3,Yanbian,Jilin,1492
3,Yanbian,Siping,305
3,Yanbian,Baishan,400
3,Yanbian,Songyuan,363
3,Yanbian,Ha'erbin,1784
3,Yanbian,Mudanjiang,572
3,Yanbian,Shanghai,1785
3,Yanbian,Nanjing,2077
3,Yanbian,Wuxi,442
3,Yanbian,Suzhou,456
3,Yanbian,Jinan,423
3,Yanbian,Qingdao,755
3,Ha'erbin,Beijing,12895
3,Ha'erbin,Tianjin,6630
3,Ha'erbin,Shijiazhuang,3742
3,Ha'erbin,Taiyuan,4227
3,Ha'erbin,Shenyang,3601
3,Ha'erbin,Changchun,3872
3,Ha'erbin,Qiqiha'er,4685
3,Ha'erbin,Shuangyashan,3701
3,Ha'erbin,Daqing,4353
3,Ha'erbin,Jiamusi,3822
3,Ha'erbin,Mudanjiang,3798
3,Ha'erbin,Heihe,3980
3,Ha'erbin,Suihua,9889
3,Ha'erbin,Jinan,5586
3,Ha'erbin,Qingdao,5028
3,Ha'erbin,Linyi,4661
3,Ha'erbin,Sanya,3936
3,Qiqiha'er,Beijing,1814
3,Qiqiha'er,Tianjin,986
3,Qiqiha'er,Hulunbeier,2677
3,Qiqiha'er,Xing'anmeng,874
3,Qiqiha'er,Dalian,876
3,Qiqiha'er,Baicheng,621
3,Qiqiha'er,Ha'erbin,3328
3,Qiqiha'er,Daqing,1740
3,Qiqiha'er,Heihe,1380
3,Qiqiha'er,Suihua,1025
3,Qiqiha'er,Jinan,920
3,Qiqiha'er,Qingdao,1608
3,Jixi,Beijing,1747
3,Jixi,Tianjin,245
3,Jixi,Baoding,204
3,Jixi,Cangzhou,210
3,Jixi,Langfang,189
3,Jixi,Shenyang,150
3,Jixi,Dalian,321
3,Jixi,Ha'erbin,1101
3,Jixi,Shuangyashan,271
3,Jixi,Jiamusi,223
3,Jixi,Qitaihe,234
3,Jixi,Mudanjiang,864
3,Jixi,Suihua,133
3,Jixi,Qingdao,729
3,Jixi,Yantai,183
3,Jixi,Weifang,186
3,Jixi,Sanya,157
3,Jixi,Chengdu,284
3,Hegang,Beijing,1019
3,Hegang,Tianjin,114
3,Hegang,Langfang,126
3,Hegang,Dalian,109
3,Hegang,Changchun,82
3,Hegang,Ha'erbin,745
3,Hegang,Shuangyashan,108
3,Hegang,Daqing,76
3,Hegang,Yichun,144
3,Hegang,Jiamusi,1231
3,Hegang,Suihua,164
3,Hegang,Qingdao,264
3,Hegang,Yantai,131
3,Hegang,Weihai,141
3,Shuangyashan,Beijing,1192
3,Shuangyashan,Tianjin,223
3,Shuangyashan,Qinhuangdao,158
3,Shuangyashan,Cangzhou,334
3,Shuangyashan,Langfang,240
3,Shuangyashan,Shenyang,116
3,Shuangyashan,Dalian,361
3,Shuangyashan,Changchun,110
3,Shuangyashan,Ha'erbin,1192
3,Shuangyashan,Jixi,235
3,Shuangyashan,Hegang,140
3,Shuangyashan,Jiamusi,2035
3,Shuangyashan,Qitaihe,208
3,Shuangyashan,Suihua,201
3,Shuangyashan,Qingdao,557
3,Shuangyashan,Yantai,184
3,Shuangyashan,Weihai,159
3,Daqing,Beijing,1613
3,Daqing,Tianjin,469
3,Daqing,Handan,448
3,Daqing,Hulunbeier,415
3,Daqing,Shenyang,458
3,Daqing,Dalian,490
3,Daqing,Changchun,454
3,Daqing,Songyuan,671
3,Daqing,Ha'erbin,3995
3,Daqing,Qiqiha'er,1940
3,Daqing,Heihe,439
3,Daqing,Suihua,4557
3,Daqing,Lianyungang,500
3,Daqing,Jinan,312
3,Daqing,Qingdao,712
3,Daqing,Weihai,612
3,Daqing,Heze,600
3,Daqing,Sanya,486
3,Yichun,Beijing,1268
3,Yichun,Tianjin,356
3,Yichun,Tangshan,160
3,Yichun,Qinhuangdao,145
3,Yichun,Baoding,177
3,Yichun,Cangzhou,179
3,Yichun,Langfang,196
3,Yichun,Shenyang,233
3,Yichun,Dalian,361
3,Yichun,Ha'erbin,1301
3,Yichun,Hegang,183
3,Yichun,Shuangyashan,178
3,Yichun,Jiamusi,548
3,Yichun,Suihua,739
3,Yichun,Qingdao,318
3,Yichun,Yantai,236
3,Yichun,Weifang,171
3,Jiamusi,Beijing,3592
3,Jiamusi,Tianjin,492
3,Jiamusi,Langfang,356
3,Jiamusi,Dalian,588
3,Jiamusi,Changchun,249
3,Jiamusi,Ha'erbin,2660
3,Jiamusi,Hegang,1253
3,Jiamusi,Shuangyashan,2164
3,Jiamusi,Yichun,464
3,Jiamusi,Qitaihe,545
3,Jiamusi,Suihua,447
3,Jiamusi,Qingdao,1733
3,Jiamusi,Yantai,440
3,Jiamusi,Weihai,545
3,Jiamusi,zhanjiang,440
3,Qitaihe,Beijing,429
3,Qitaihe,Tianjin,105
3,Qitaihe,Qinhuangdao,86
3,Qitaihe,Baoding,104
3,Qitaihe,Shenyang,128
3,Qitaihe,Dalian,141
3,Qitaihe,Changchun,73
3,Qitaihe,Ha'erbin,887
3,Qitaihe,Qiqiha'er,74
3,Qitaihe,Jixi,243
3,Qitaihe,Shuangyashan,185
3,Qitaihe,Jiamusi,497
3,Qitaihe,Mudanjiang,289
3,Qitaihe,Suihua,71
3,Qitaihe,Qingdao,137
3,Qitaihe,Yantai,86
3,Qitaihe,Weifang,68
3,Qitaihe,Weihai,97
3,Qitaihe,Changsha,252
3,Qitaihe,Shenzhen,168
3,Qitaihe,Sanya,109
3,Mudanjiang,Beijing,1737
3,Mudanjiang,Tianjin,397
3,Mudanjiang,Shijiazhuang,422
3,Mudanjiang,Dalian,589
3,Mudanjiang,Yanbian,693
3,Mudanjiang,Ha'erbin,2600
3,Mudanjiang,Qiqiha'er,332
3,Mudanjiang,Jixi,1040
3,Mudanjiang,Qitaihe,323
3,Mudanjiang,Suihua,361
3,Mudanjiang,Jinan,610
3,Mudanjiang,Qingdao,1178
3,Mudanjiang,Yantai,451
3,Heihe,Beijing,1088
3,Heihe,Tianjin,324
3,Heihe,Baoding,240
3,Heihe,Langfang,327
3,Heihe,Hulunbeier,451
3,Heihe,Shenyang,210
3,Heihe,Dalian,202
3,Heihe,Changchun,221
3,Heihe,Ha'erbin,1607
3,Heihe,Qiqiha'er,1253
3,Heihe,Daqing,186
3,Heihe,Suihua,679
3,Heihe,Daxing'anling,172
3,Heihe,Shanghai,199
3,Heihe,Qingdao,638
3,Heihe,Yantai,378
3,Heihe,Weifang,196
3,Heihe,Binzhou,206
3,Heihe,Yunfu,186
3,Suihua,Beijing,1219
3,Suihua,Tianjin,660
3,Suihua,Shijiazhuang,611
3,Suihua,Shenyang,466
3,Suihua,Dalian,551
3,Suihua,Ha'erbin,7565
3,Suihua,Qiqiha'er,1157
3,Suihua,Daqing,4110
3,Suihua,Yichun,891
3,Suihua,Jiamusi,457
3,Suihua,Heihe,860
3,Suihua,Jinan,724
3,Suihua,Qingdao,615
3,Suihua,Tai'an,516
3,Daxing'anling,Beijing,28
3,Daxing'anling,Tianjin,35
3,Daxing'anling,Tangshan,64
3,Daxing'anling,Qinhuangdao,64
3,Daxing'anling,Zhangjiakou,28
3,Daxing'anling,Chifeng,22
3,Daxing'anling,Hulunbeier,543
3,Daxing'anling,Shenyang,63
3,Daxing'anling,Dalian,27
3,Daxing'anling,Anshan,25
3,Daxing'anling,Dandong,21
3,Daxing'anling,Jinzhou,35
3,Daxing'anling,Panjin,36
3,Daxing'anling,Tieling,44
3,Daxing'anling,Huludao,33
3,Daxing'anling,Changchun,51
3,Daxing'anling,Jilin,24
3,Daxing'anling,Siping,29
3,Daxing'anling,Baicheng,41
3,Daxing'anling,Yanbian,34
3,Daxing'anling,Ha'erbin,389
3,Daxing'anling,Qiqiha'er,74
3,Daxing'anling,Daqing,28
3,Daxing'anling,Mudanjiang,46
3,Daxing'anling,Heihe,118
3,Daxing'anling,Suihua,74
3,Daxing'anling,Wenzhou,22
3,Daxing'anling,Nanchang,42
3,Daxing'anling,Huaihua,31
3,Daxing'anling,Shenzhen,25
3,Daxing'anling,Maoming,25
3,Daxing'anling,Qingyuan,29
3,Daxing'anling,Lingao,33
3,Daxing'anling,Leshan,23
3,Shanghai,Beijing,54393
3,Shanghai,Shenyang,12823
3,Shanghai,Changchun,22151
3,Shanghai,Nanjing,12537
3,Shanghai,Suzhou,40059
3,Shanghai,Nantong,17766
3,Shanghai,Yancheng,17480
3,Shanghai,Hangzhou,13016
3,Shanghai,Hefei,16439
3,Shanghai,Liu'an,17512
3,Shanghai,Wuhan,12077
3,Shanghai,Guangzhou,31815
3,Shanghai,Shenzhen,35147
3,Shanghai,Chongqing,99183
3,Shanghai,Zunyi,15356
3,Shanghai,Xi'an,25896
3,Shanghai,Hongkong,16118
3,Nanjing,Beijing,13617
3,Nanjing,Changchun,8228
3,Nanjing,Shanghai,8676
3,Nanjing,Xuzhou,7876
3,Nanjing,Nantong,10894
3,Nanjing,Huai'an,9121
3,Nanjing,Yancheng,10546
3,Nanjing,Yangzhou,9706
3,Nanjing,Zhenjiang,11209
3,Nanjing,Suqian,8539
3,Nanjing,Chuzhou,8569
3,Nanjing,Guangzhou,8562
3,Nanjing,Shenzhen,7899
3,Nanjing,Nannig,10751
3,Nanjing,Chongqing,18153
3,Nanjing,Chengdu,27569
3,Nanjing,Lanzhou,9487
3,Wuxi,Beijing,5948
3,Wuxi,Shanghai,7677
3,Wuxi,Nanjing,6064
3,Wuxi,Xuzhou,3870
3,Wuxi,Changzhou,13401
3,Wuxi,Suzhou,15093
3,Wuxi,Huai'an,6170
3,Wuxi,Yancheng,3784
3,Wuxi,Taizhou,4783
3,Wuxi,Suqian,4799
3,Wuxi,Chuzhou,6107
3,Wuxi,Liu'an,4700
3,Wuxi,Guangzhou,5225
3,Wuxi,Shenzhen,3594
3,Wuxi,Chongqing,11383
3,Wuxi,Mianyang,6101
3,Wuxi,Guiyang,6052
3,Xuzhou,Beijing,2657
3,Xuzhou,Ha'erbin,5173
3,Xuzhou,Shanghai,2756
3,Xuzhou,Nanjing,4250
3,Xuzhou,Suzhou,2780
3,Xuzhou,Lianyungang,2546
3,Xuzhou,Suqian,3866
3,Xuzhou,Suzhou,6601
3,Xuzhou,Zaozhuang,2616
3,Xuzhou,Jining,2575
3,Xuzhou,Linyi,2288
3,Xuzhou,Heze,2390
3,Xuzhou,Shangqiu,2199
3,Xuzhou,Guangzhou,2441
3,Xuzhou,Chengdu,3362
3,Xuzhou,Guiyang,2686
3,Xuzhou,Tianshui,2525
3,Changzhou,Beijing,3277
3,Changzhou,Shanghai,4270
3,Changzhou,Nanjing,5601
3,Changzhou,Wuxi,12876
3,Changzhou,Xuzhou,2174
3,Changzhou,Suzhou,4387
3,Changzhou,Lianyungang,4097
3,Changzhou,Huai'an,4077
3,Changzhou,Yancheng,4288
3,Changzhou,Zhenjiang,6487
3,Changzhou,Taizhou,2195
3,Changzhou,Suqian,3703
3,Changzhou,Hefei,2336
3,Changzhou,Chuzhou,4555
3,Changzhou,Fuyang,2197
3,Changzhou,Liu'an,3165
3,Changzhou,Guangzhou,2096
3,Changzhou,Shenzhen,1882
3,Changzhou,Chongqing,6732
3,Changzhou,Guiyang,2654
3,Suzhou,Beijing,11166
3,Suzhou,Shanghai,36071
3,Suzhou,Nanjing,9688
3,Suzhou,Wuxi,17920
3,Suzhou,Xuzhou,9290
3,Suzhou,Nantong,11796
3,Suzhou,Lianyungang,11971
3,Suzhou,Huai'an,13932
3,Suzhou,Yancheng,10783
3,Suzhou,Taizhou,10748
3,Suzhou,Suqian,11928
3,Suzhou,Chuzhou,10129
3,Suzhou,Suzhou,8436
3,Suzhou,Liu'an,8552
3,Suzhou,Shangqiu,10130
3,Suzhou,Shenzhen,7994
3,Suzhou,Chongqing,24117
3,Suzhou,Guiyang,10630
3,Suzhou,Xi'an,7873
3,Nantong,Shanghai,7190
3,Nantong,Nanjing,3198
3,Nantong,Wuxi,1901
3,Nantong,Xuzhou,1962
3,Nantong,Suzhou,5070
3,Nantong,Lianyungang,1927
3,Nantong,Huai'an,1777
3,Nantong,Yancheng,4263
3,Nantong,Taizhou,3177
3,Nantong,Suqian,1588
3,Nantong,Suzhou,1967
3,Nantong,Shangqiu,3673
3,Nantong,Guangzhou,1852
3,Nantong,Shenzhen,2063
3,Nantong,Chongqing,5686
3,Lianyungang,Ha'erbin,1124
3,Lianyungang,Shanghai,1280
3,Lianyungang,Nanjing,2289
3,Lianyungang,Xuzhou,2265
3,Lianyungang,Suzhou,1748
3,Lianyungang,Nantong,1039
3,Lianyungang,Huai'an,1704
3,Lianyungang,Yancheng,2265
3,Lianyungang,Suqian,1731
3,Lianyungang,Linyi,2724
3,Lianyungang,Guangzhou,1301
3,Lianyungang,Shenzhen,1078
3,Lianyungang,Chengdu,2585
3,Lianyungang,Lanzhou,1577
3,Huai'an,Ha'erbin,1387
3,Huai'an,Shanghai,1606
3,Huai'an,Nanjing,4785
3,Huai'an,Wuxi,1266
3,Huai'an,Xuzhou,1552
3,Huai'an,Suzhou,2165
3,Huai'an,Lianyungang,1971
3,Huai'an,Yancheng,1832
3,Huai'an,Yangzhou,1984
3,Huai'an,Suqian,4199
3,Huai'an,Chuzhou,1293
3,Huai'an,Suzhou,1435
3,Huai'an,Heze,1451
3,Huai'an,Shangqiu,1167
3,Huai'an,Guangzhou,932
3,Huai'an,Shenzhen,1490
3,Huai'an,Chengdu,1256
3,Yancheng,Ha'erbin,1458
3,Yancheng,Shanghai,3763
3,Yancheng,Nanjing,2741
3,Yancheng,Wuxi,2202
3,Yancheng,Xuzhou,1475
3,Yancheng,Suzhou,4128
3,Yancheng,Nantong,3384
3,Yancheng,Lianyungang,2611
3,Yancheng,Huai'an,1939
3,Yancheng,Taizhou,3150
3,Yancheng,Suqian,1498
3,Yancheng,Guangzhou,1275
3,Yancheng,Shenzhen,1479
3,Yancheng,Chongqing,1720
3,Yancheng,Guiyang,1451
3,Yangzhou,Changchun,1686
3,Yangzhou,Shanghai,1939
3,Yangzhou,Nanjing,4361
3,Yangzhou,Wuxi,1410
3,Yangzhou,Xuzhou,1674
3,Yangzhou,Suzhou,1721
3,Yangzhou,Nantong,1705
3,Yangzhou,Lianyungang,1673
3,Yangzhou,Huai'an,2387
3,Yangzhou,Yancheng,2000
3,Yangzhou,Zhenjiang,2072
3,Yangzhou,Taizhou,4445
3,Yangzhou,Suqian,1666
3,Yangzhou,Chuzhou,1380
3,Yangzhou,Suzhou,1798
3,Yangzhou,Shangqiu,1662
3,Yangzhou,Guangzhou,1335
3,Yangzhou,Shenzhen,1384
3,Yangzhou,Chongqing,1739
3,Yangzhou,Chengdu,2021
3,Yangzhou,Guiyang,2558
3,Zhenjiang,Beijing,1757
3,Zhenjiang,Changchun,1111
3,Zhenjiang,Shanghai,2284
3,Zhenjiang,Nanjing,9792
3,Zhenjiang,Wuxi,1804
3,Zhenjiang,Xuzhou,1716
3,Zhenjiang,Changzhou,5330
3,Zhenjiang,Suzhou,2328
3,Zhenjiang,Huai'an,2447
3,Zhenjiang,Yangzhou,2450
3,Zhenjiang,Taizhou,1462
3,Zhenjiang,Suqian,1545
3,Zhenjiang,Chuzhou,1518
3,Zhenjiang,Fuyang,1138
3,Zhenjiang,Zhoukou,2062
3,Zhenjiang,Chongqing,3460
3,Zhenjiang,Chengdu,3134
3,Zhenjiang,Guiyang,2384
3,Taizhou,Shanghai,2515
3,Taizhou,Nanjing,2512
3,Taizhou,Wuxi,3623
3,Taizhou,Xuzhou,1425
3,Taizhou,Changzhou,1554
3,Taizhou,Suzhou,3047
3,Taizhou,Nantong,2901
3,Taizhou,Lianyungang,1179
3,Taizhou,Huai'an,1327
3,Taizhou,Yancheng,3707
3,Taizhou,Yangzhou,4753
3,Taizhou,Suqian,1548
3,Taizhou,Chongqing,1610
3,Taizhou,Guiyang,1346
3,Suqian,Beijing,1443
3,Suqian,Ha'erbin,2282
3,Suqian,Shanghai,1464
3,Suqian,Nanjing,3095
3,Suqian,Wuxi,1171
3,Suqian,Xuzhou,6621
3,Suqian,Changzhou,859
3,Suqian,Suzhou,1829
3,Suqian,Lianyungang,1820
3,Suqian,Huai'an,3528
3,Suqian,Yancheng,927
3,Suqian,Yangzhou,847
3,Suqian,Suzhou,1284
3,Suqian,Heze,1034
3,Suqian,Shangqiu,1122
3,Suqian,Chengdu,940
3,Suqian,Guiyang,749
3,Hangzhou,Beijing,22507
3,Hangzhou,Shanghai,10711
3,Hangzhou,Wenzhou,9737
3,Hangzhou,Jiaxing,13436
3,Hangzhou,Huzhou,9066
3,Hangzhou,Shaoxing,13788
3,Hangzhou,Jinhua,10657
3,Hangzhou,Quzhou,10690
3,Hangzhou,Fuyang,9414
3,Hangzhou,Shangrao,9063
3,Hangzhou,Huaihua,10395
3,Hangzhou,Guangzhou,9013
3,Hangzhou,Shenzhen,9357
3,Hangzhou,Nannig,17178
3,Hangzhou,Chongqing,30377
3,Hangzhou,Guiyang,16861
3,Hangzhou,Bijie,12660
3,Hangzhou,Qiandongnan,8994
3,Ningbo,Beijing,10447
3,Ningbo,Shenyang,4507
3,Ningbo,Shanghai,4775
3,Ningbo,Hangzhou,8870
3,Ningbo,Shaoxing,5939
3,Ningbo,Jinhua,5294
3,Ningbo,Quzhou,5521
3,Ningbo,Taizhou,5915
3,Ningbo,Hefei,4773
3,Ningbo,Chuzhou,5780
3,Ningbo,Fuyang,5722
3,Ningbo,Shangrao,6460
3,Ningbo,Shangqiu,4948
3,Ningbo,Huaihua,7059
3,Ningbo,Guangzhou,4652
3,Ningbo,Chongqing,26395
3,Ningbo,Guiyang,18014
3,Ningbo,Qiannan,6228
3,Ningbo,Xi'an,3910
3,Wenzhou,Beijing,10452
3,Wenzhou,Taiyuan,3767
3,Wenzhou,Hangzhou,6420
3,Wenzhou,Quzhou,8887
3,Wenzhou,Taizhou,2543
3,Wenzhou,Liushui,7185
3,Wenzhou,Jiujiang,10259
3,Wenzhou,Yichun,6681
3,Wenzhou,Shangrao,11644
3,Wenzhou,Nannig,4647
3,Wenzhou,Chongqing,13698
3,Wenzhou,Guiyang,25426
3,Wenzhou,Zunyi,5361
3,Wenzhou,Anshun,8934
3,Wenzhou,Bijie,11741
3,Wenzhou,Qiandongnan,3663
3,Wenzhou,Qiannan,2845
3,Wenzhou,Xi'an,2622
3,Wenzhou,Xianyang,2647
3,Jiaxing,Beijing,2773
3,Jiaxing,Shanghai,9897
3,Jiaxing,Suzhou,5176
3,Jiaxing,Hangzhou,14359
3,Jiaxing,Wenzhou,1712
3,Jiaxing,Huzhou,2923
3,Jiaxing,Quzhou,1487
3,Jiaxing,Chuzhou,2244
3,Jiaxing,Fuyang,2639
3,Jiaxing,Shangrao,2820
3,Jiaxing,Shangqiu,2696
3,Jiaxing,Xinyang,1709
3,Jiaxing,Zhoukou,2664
3,Jiaxing,Enshi,2656
3,Jiaxing,Huaihua,3168
3,Jiaxing,Nannig,3936
3,Jiaxing,Chongqing,11844
3,Jiaxing,Guiyang,5421
3,Jiaxing,Qiandongnan,1918
3,Huzhou,Beijing,1598
3,Huzhou,Shanghai,2152
3,Huzhou,Suzhou,2663
3,Huzhou,Hangzhou,8302
3,Huzhou,Jiaxing,2302
3,Huzhou,Hefei,1423
3,Huzhou,Anqing,1706
3,Huzhou,Fuyang,2559
3,Huzhou,Xuancheng,2294
3,Huzhou,Xinyang,1626
3,Huzhou,Zhoukou,1870
3,Huzhou,Chongqing,3791
3,Huzhou,Guiyang,5559
3,Huzhou,Bijie,2395
3,Shaoxing,Beijing,2527
3,Shaoxing,Shanghai,4189
3,Shaoxing,Hangzhou,14020
3,Shaoxing,Ningbo,4688
3,Shaoxing,Jinhua,4294
3,Shaoxing,Taizhou,1632
3,Shaoxing,Fuyang,3459
3,Shaoxing,Shangrao,2629
3,Shaoxing,Huaihua,3901
3,Shaoxing,Nannig,3730
3,Shaoxing,Chongqing,6950
3,Shaoxing,Guiyang,9015
3,Shaoxing,Anshun,3588
3,Shaoxing,Bijie,2866
3,Shaoxing,Qiandongnan,4427
3,Shaoxing,Qiannan,4026
3,Jinhua,Beijing,3512
3,Jinhua,Hangzhou,8111
3,Jinhua,Quzhou,9339
3,Jinhua,Yichun,6583
3,Jinhua,Shangrao,10894
3,Jinhua,Huaihua,15352
3,Jinhua,Chongqing,7686
3,Jinhua,Guiyang,16773
3,Jinhua,Liupanshui,4481
3,Jinhua,Anshun,13528
3,Jinhua,Bijie,10994
3,Jinhua,Tongren,6457
3,Jinhua,Qianxinan,7014
3,Jinhua,Qiandongnan,11799
3,Jinhua,Qiannan,10372
3,Jinhua,Shaotong,6395
3,Quzhou,Beijing,925
3,Quzhou,Hangzhou,3304
3,Quzhou,Jinhua,1887
3,Quzhou,Shangrao,4753
3,Quzhou,Yichang,4846
3,Quzhou,Enshi,6141
3,Quzhou,Xiangtan,7504
3,Quzhou,Shaoyang,6981
3,Quzhou,Huaihua,17797
3,Quzhou,Loudi,6161
3,Quzhou,Xiangxi,5066
3,Quzhou,Chongqing,8108
3,Quzhou,Guiyang,4438
3,Quzhou,Liupanshui,1000
3,Quzhou,Zunyi,2619
3,Quzhou,Anshun,2108
3,Quzhou,Bijie,1937
3,Quzhou,Tongren,8041
3,Quzhou,Qiandongnan,9054
3,Quzhou,Qiannan,4903
3,Zhoushan,Beijing,436
3,Zhoushan,Tianjin,325
3,Zhoushan,Shenyang,351
3,Zhoushan,Shanghai,1879
3,Zhoushan,Nanjing,383
3,Zhoushan,Suzhou,396
3,Zhoushan,Hangzhou,842
3,Zhoushan,Ningbo,2299
3,Zhoushan,Wenzhou,283
3,Zhoushan,Jiaxing,321
3,Zhoushan,Huzhou,396
3,Zhoushan,Shaoxing,305
3,Zhoushan,Taizhou,355
3,Zhoushan,Hefei,381
3,Zhoushan,Fuyang,773
3,Zhoushan,Xiamen,469
3,Zhoushan,Quanzhou,432
3,Zhoushan,Zhengzhou,337
3,Zhoushan,Shangqiu,344
3,Zhoushan,Guangzhou,484
3,Zhoushan,Shenzhen,348
3,Zhoushan,Guilin,287
3,Zhoushan,Chongqing,489
3,Zhoushan,Xi'an,329
3,Taizhou,Beijing,5401
3,Taizhou,Zhangjiakou,4406
3,Taizhou,Hangzhou,4452
3,Taizhou,Ningbo,4161
3,Taizhou,Wenzhou,3659
3,Taizhou,Jinhua,4520
3,Taizhou,Quzhou,5940
3,Taizhou,Chuzhou,3239
3,Taizhou,Jiujiang,3090
3,Taizhou,Yichun,2872
3,Taizhou,Shangrao,4412
3,Taizhou,Shangqiu,2656
3,Taizhou,Enshi,2954
3,Taizhou,Guangzhou,1171
3,Taizhou,Shenzhen,1025
3,Taizhou,Nannig,1204
3,Taizhou,Chongqing,6791
3,Taizhou,Guiyang,5077
3,Taizhou,Xi'an,1518
3,Taizhou,Xianyang,1136
3,Liushui,Beijing,1458
3,Liushui,Hangzhou,1724
3,Liushui,Wenzhou,2267
3,Liushui,Jinhua,2136
3,Liushui,Quzhou,1160
3,Liushui,Taizhou,377
3,Liushui,Nanping,429
3,Liushui,Jiujiang,1167
3,Liushui,Shangrao,1258
3,Liushui,Enshi,1182
3,Liushui,Xiangtan,977
3,Liushui,Huaihua,1124
3,Liushui,Chongqing,1566
3,Liushui,Guiyang,1591
3,Liushui,Liupanshui,385
3,Liushui,Anshun,733
3,Liushui,Bijie,556
3,Liushui,Qiandongnan,817
3,Hefei,Beijing,6244
3,Hefei,Shanghai,5496
3,Hefei,Wuhui,4598
3,Hefei,Bengbu,6290
3,Hefei,Huainan,5281
3,Hefei,Anqing,10276
3,Hefei,Chuzhou,5216
3,Hefei,Fuyang,8314
3,Hefei,Suzhou,4898
3,Hefei,Liu'an,14361
3,Hefei,Bozhou,4911
3,Hefei,Guangzhou,4686
3,Hefei,Shenzhen,4631
3,Hefei,Chongqing,8334
3,Hefei,Chengdu,7474
3,Wuhui,Beijing,1727
3,Wuhui,Shanghai,1409
3,Wuhui,Nanjing,1881
3,Wuhui,Hefei,4505
3,Wuhui,Ma'anshan,3606
3,Wuhui,Tongling,1097
3,Wuhui,Anqing,1257
3,Wuhui,Fuyang,1606
3,Wuhui,Suzhou,1073
3,Wuhui,Liu'an,1224
3,Wuhui,Chizhou,1173
3,Wuhui,Xuancheng,2183
3,Wuhui,Nanyang,1177
3,Wuhui,Chongqing,1605
3,Wuhui,Chengdu,967
3,Bengbu,Beijing,1351
3,Bengbu,Shanghai,1913
3,Bengbu,Nanjing,1273
3,Bengbu,Xuzhou,950
3,Bengbu,Suzhou,918
3,Bengbu,Hefei,3175
3,Bengbu,Huainan,1077
3,Bengbu,Huaibei,1093
3,Bengbu,Chuzhou,3358
3,Bengbu,Fuyang,926
3,Bengbu,Suzhou,2673
3,Bengbu,Bozhou,1763
3,Bengbu,Zhoukou,916
3,Bengbu,Lanzhou,1340
3,Bengbu,Tianshui,1215
3,Huainan,Beijing,523
3,Huainan,Tianjin,504
3,Huainan,Shanghai,691
3,Huainan,Nanjing,364
3,Huainan,Hefei,4180
3,Huainan,Bengbu,1076
3,Huainan,Huaibei,511
3,Huainan,Anqing,335
3,Huainan,Chuzhou,581
3,Huainan,Fuyang,2672
3,Huainan,Suzhou,307
3,Huainan,Liu'an,1572
3,Huainan,Bozhou,989
3,Huainan,Zhoukou,391
3,Huainan,Zhumadian,492
3,Huainan,Guangzhou,442
3,Huainan,Shenzhen,356
3,Huainan,Chengdu,392
3,Ma'anshan,Beijing,628
3,Ma'anshan,Shanghai,796
3,Ma'anshan,Nanjing,4763
3,Ma'anshan,Suzhou,526
3,Ma'anshan,Hefei,3337
3,Ma'anshan,Wuhui,3473
3,Ma'anshan,Anqing,932
3,Ma'anshan,Chuzhou,609
3,Ma'anshan,Fuyang,843
3,Ma'anshan,Liu'an,706
3,Ma'anshan,Xuancheng,624
3,Ma'anshan,Nanyang,1042
3,Ma'anshan,Xinyang,524
3,Ma'anshan,Enshi,837
3,Ma'anshan,Chongqing,1029
3,Ma'anshan,Chengdu,626
3,Ma'anshan,Dazhou,995
3,Ma'anshan,Ankang,528
3,Huaibei,Beijing,341
3,Huaibei,Shanghai,433
3,Huaibei,Nanjing,283
3,Huaibei,Xuzhou,839
3,Huaibei,Suzhou,243
3,Huaibei,Hefei,1358
3,Huaibei,Bengbu,467
